t, s,liquid,p512,sp33,ntm2
,p512,sp33,ntm2,liquid
419.20,401.61
419.40,396.49
419.60,391.59
419.80,386.93
420.00,382.47
420.20,378.24
420.40,374.21
420.60,370.38
420.80,366.76
421.00,363.33
421.20,360.09
421.40,357.05
421.60,354.18
421.80,351.50
422.00,349.00
422.20,346.68
422.40,344.53
422.60,342.55
422.80,340.73
423.00,339.08
423.20,337.60
423.40,336.28
423.60,335.11
423.80,334.11
424.00,333.26
424.20,332.57
424.40,332.03
424.60,331.64
424.80,331.41
425.00,331.34
Time: 56.900 sec
x, mm,T, K
400.00,2263.08
400.20,2251.85
400.40,2240.50
400.60,2229.01
400.80,2217.38
401.00,2205.60
401.20,2193.68
401.40,2181.60
401.60,2169.37
401.80,2156.97
402.00,2144.41
402.20,2131.67
402.40,2118.76
402.60,2105.65
402.80,2092.35
403.00,2078.82
403.20,2065.04
403.40,2051.01
403.60,2036.70
403.80,2022.11
404.00,2007.20
404.20,1991.97
404.40,1976.39
404.60,1960.44
404.80,1944.07
405.00,1927.27
405.20,1909.99
405.40,1892.17
405.60,1873.77
405.80,1854.72
406.00,1834.94
406.20,1814.32
406.40,1792.75
406.60,1770.16
406.80,1746.39
407.00,1721.21
407.20,1694.30
407.40,1665.20
407.60,1633.17
407.80,1596.94
408.00,1553.88
408.20,1496.03
408.40,1424.51
408.60,1343.75
408.80,1246.84
409.00,1124.45
409.20,993.10
409.40,865.28
409.60,751.71
409.80,667.43
410.00,600.24
410.10,599.15
410.20,598.09
410.30,597.05
410.40,596.03
410.50,595.03
410.60,594.05
410.70,593.09
410.80,592.16
410.90,591.24
411.00,590.35
411.10,589.47
411.20,588.62
411.30,587.79
411.40,586.98
411.50,586.19
411.60,585.43
411.70,584.68
411.80,583.95
411.90,583.25
412.00,582.56
412.10,581.90
412.20,581.25
412.30,580.63
412.40,580.03
412.50,579.44
412.60,578.88
412.70,578.34
412.80,577.82
412.90,577.32
413.00,576.84
413.10,576.38
413.20,575.94
413.30,575.52
413.40,575.12
413.50,574.74
413.60,574.38
413.70,574.04
413.80,573.72
413.90,573.42
414.00,573.14
414.10,572.88
414.20,572.64
414.30,572.42
414.40,572.23
414.50,572.05
414.60,571.89
414.70,571.75
414.80,571.63
414.90,571.53
415.00,571.45
415.20,560.39
415.40,549.66
415.60,539.27
415.80,529.19
416.00,519.44
416.20,510.00
416.40,500.86
416.60,492.03
416.80,483.50
417.00,475.25
417.20,467.30
417.40,459.62
417.60,452.23
417.80,445.10
418.00,438.24
418.20,431.64
418.40,425.29
418.60,419.20
418.80,413.35
419.00,407.74
419.20,402.37
419.40,397.23
419.60,392.31
419.80,387.62
420.00,383.15
420.20,378.89
420.40,374.85
420.60,371.00
420.80,367.36
421.00,363.92
421.20,360.67
421.40,357.61
421.60,354.73
421.80,352.04
422.00,349.53
422.20,347.19
422.40,345.03
422.60,343.04
422.80,341.22
423.00,339.56
423.20,338.07
423.40,336.74
423.60,335.57
423.80,334.56
424.00,333.70
424.20,333.01
424.40,332.47
424.60,332.08
424.80,331.85
425.00,331.77
Time: 57.000 sec
x, mm,T, K
400.00,2263.10
400.20,2251.89
400.40,2240.55
400.60,2229.06
400.80,2217.44
401.00,2205.68
401.20,2193.76
401.40,2181.70
401.60,2169.48
401.80,2157.09
402.00,2144.54
402.20,2131.81
402.40,2118.91
402.60,2105.82
402.80,2092.53
403.00,2079.01
403.20,2065.24
403.40,2051.22
403.60,2036.93
403.80,2022.35
404.00,2007.46
404.20,1992.25
404.40,1976.69
404.60,1960.75
404.80,1944.41
405.00,1927.62
405.20,1910.36
405.40,1892.57
405.60,1874.20
405.80,1855.18
406.00,1835.43
406.20,1814.84
406.40,1793.31
406.60,1770.76
406.80,1747.03
407.00,1721.91
407.20,1695.07
407.40,1666.05
407.60,1634.13
407.80,1598.05
408.00,1555.26
408.20,1498.06
408.40,1426.76
408.60,1346.36
408.80,1250.14
409.00,1128.27
409.20,997.03
409.40,868.78
409.60,754.41
409.80,669.34
410.00,601.70
410.10,600.61
410.20,599.54
410.30,598.50
410.40,597.47
410.50,596.47
410.60,595.49
410.70,594.53
410.80,593.59
410.90,592.67
411.00,591.78
411.10,590.90
411.20,590.05
411.30,589.21
411.40,588.40
411.50,587.61
411.60,586.84
411.70,586.09
411.80,585.36
411.90,584.65
412.00,583.97
412.10,583.30
412.20,582.65
412.30,582.03
412.40,581.42
412.50,580.84
412.60,580.27
412.70,579.73
412.80,579.21
412.90,578.70
413.00,578.22
413.10,577.76
413.20,577.32
413.30,576.90
413.40,576.50
413.50,576.12
413.60,575.76
413.70,575.41
413.80,575.09
413.90,574.79
414.00,574.51
414.10,574.25
414.20,574.01
414.30,573.79
414.40,573.60
414.50,573.42
414.60,573.26
414.70,573.12
414.80,573.00
414.90,572.90
415.00,572.82
415.20,561.72
415.40,550.96
415.60,540.53
415.80,530.42
416.00,520.64
416.20,511.16
416.40,502.00
416.60,493.14
416.80,484.57
417.00,476.30
417.20,468.32
417.40,460.61
417.60,453.19
417.80,446.03
418.00,439.15
418.20,432.52
418.40,426.15
418.60,420.03
418.80,414.16
419.00,408.53
419.20,403.13
419.40,397.97
419.60,393.03
419.80,388.32
420.00,383.83
420.20,379.56
420.40,375.49
420.60,371.63
420.80,367.97
421.00,364.51
421.20,361.25
421.40,358.17
421.60,355.28
421.80,352.58
422.00,350.05
422.20,347.71
422.40,345.53
422.60,343.53
422.80,341.70
423.00,340.04
423.20,338.54
423.40,337.20
423.60,336.03
423.80,335.01
424.00,334.15
424.20,333.45
424.40,332.91
424.60,332.52
424.80,332.29
425.00,332.21
Time: 57.100 sec
x, mm,T, K
400.00,2263.13
400.20,2251.93
400.40,2240.59
400.60,2229.12
400.80,2217.51
401.00,2205.75
401.20,2193.85
401.40,2181.79
401.60,2169.58
401.80,2157.21
402.00,2144.66
402.20,2131.95
402.40,2119.06
402.60,2105.98
402.80,2092.70
403.00,2079.19
403.20,2065.44
403.40,2051.44
403.60,2037.16
403.80,2022.59
404.00,2007.72
404.20,1992.53
404.40,1976.98
404.60,1961.06
404.80,1944.74
405.00,1927.98
405.20,1910.74
405.40,1892.97
405.60,1874.62
405.80,1855.63
406.00,1835.91
406.20,1815.36
406.40,1793.86
406.60,1771.35
406.80,1747.67
407.00,1722.60
407.20,1695.83
407.40,1666.89
407.60,1635.07
407.80,1599.16
408.00,1556.62
408.20,1500.08
408.40,1429.01
408.60,1348.95
408.80,1253.40
409.00,1132.07
409.20,1000.97
409.40,872.28
409.60,757.12
409.80,671.26
410.00,603.16
410.10,602.07
410.20,601.00
410.30,599.95
410.40,598.92
410.50,597.92
410.60,596.93
410.70,595.97
410.80,595.03
410.90,594.11
411.00,593.21
411.10,592.33
411.20,591.47
411.30,590.64
411.40,589.82
411.50,589.03
411.60,588.26
411.70,587.50
411.80,586.77
411.90,586.06
412.00,585.37
412.10,584.70
412.20,584.06
412.30,583.43
412.40,582.82
412.50,582.24
412.60,581.67
412.70,581.12
412.80,580.60
412.90,580.10
413.00,579.61
413.10,579.15
413.20,578.70
413.30,578.28
413.40,577.88
413.50,577.50
413.60,577.14
413.70,576.79
413.80,576.47
413.90,576.17
414.00,575.89
414.10,575.63
414.20,575.39
414.30,575.17
414.40,574.97
414.50,574.79
414.60,574.63
414.70,574.49
414.80,574.37
414.90,574.27
415.00,574.19
415.20,563.06
415.40,552.26
415.60,541.80
415.80,531.66
416.00,521.84
416.20,512.33
416.40,503.14
416.60,494.25
416.80,485.65
417.00,477.35
417.20,469.34
417.40,461.61
417.60,454.15
417.80,446.97
418.00,440.06
418.20,433.41
418.40,427.01
418.60,420.87
418.80,414.97
419.00,409.32
419.20,403.90
419.40,398.71
419.60,393.76
419.80,389.03
420.00,384.52
420.20,380.22
420.40,376.14
420.60,372.26
420.80,368.59
421.00,365.11
421.20,361.83
421.40,358.74
421.60,355.84
421.80,353.12
422.00,350.58
422.20,348.22
422.40,346.04
422.60,344.03
422.80,342.19
423.00,340.52
423.20,339.01
423.40,337.67
423.60,336.49
423.80,335.47
424.00,334.60
424.20,333.90
424.40,333.36
424.60,332.97
424.80,332.73
425.00,332.65
Time: 57.200 sec
x, mm,T, K
400.00,2263.16
400.20,2251.96
400.40,2240.64
400.60,2229.17
400.80,2217.57
401.00,2205.82
401.20,2193.93
401.40,2181.89
401.60,2169.68
401.80,2157.32
402.00,2144.79
402.20,2132.09
402.40,2119.20
402.60,2106.14
402.80,2092.87
403.00,2079.38
403.20,2065.64
403.40,2051.65
403.60,2037.39
403.80,2022.84
404.00,2007.98
404.20,1992.80
404.40,1977.27
404.60,1961.37
404.80,1945.07
405.00,1928.33
405.20,1911.11
405.40,1893.37
405.60,1875.04
405.80,1856.08
406.00,1836.39
406.20,1815.87
406.40,1794.41
406.60,1771.94
406.80,1748.31
407.00,1723.29
407.20,1696.58
407.40,1667.72
407.60,1636.01
407.80,1600.25
408.00,1557.97
408.20,1502.09
408.40,1431.24
408.60,1351.53
408.80,1256.63
409.00,1135.84
409.20,1004.91
409.40,875.78
409.60,759.85
409.80,673.19
410.00,604.63
410.10,603.53
410.20,602.46
410.30,601.41
410.40,600.38
410.50,599.37
410.60,598.38
410.70,597.41
410.80,596.47
410.90,595.55
411.00,594.64
411.10,593.76
411.20,592.90
411.30,592.06
411.40,591.25
411.50,590.45
411.60,589.68
411.70,588.92
411.80,588.19
411.90,587.48
412.00,586.78
412.10,586.11
412.20,585.46
412.30,584.83
412.40,584.22
412.50,583.64
412.60,583.07
412.70,582.52
412.80,582.00
412.90,581.49
413.00,581.00
413.10,580.54
413.20,580.09
413.30,579.67
413.40,579.27
413.50,578.88
413.60,578.52
413.70,578.18
413.80,577.85
413.90,577.55
414.00,577.27
414.10,577.01
414.20,576.77
414.30,576.55
414.40,576.34
414.50,576.16
414.60,576.00
414.70,575.86
414.80,575.74
414.90,575.64
415.00,575.56
415.20,564.40
415.40,553.57
415.60,543.07
415.80,532.90
416.00,523.05
416.20,513.51
416.40,504.28
416.60,495.36
416.80,486.73
417.00,478.40
417.20,470.36
417.40,462.60
417.60,455.12
417.80,447.91
418.00,440.97
418.20,434.29
418.40,427.87
418.60,421.71
418.80,415.78
419.00,410.11
419.20,404.67
419.40,399.46
419.60,394.49
419.80,389.73
420.00,385.20
420.20,380.89
420.40,376.79
420.60,372.89
420.80,369.20
421.00,365.71
421.20,362.41
421.40,359.31
421.60,356.39
421.80,353.66
422.00,351.11
422.20,348.74
422.40,346.55
422.60,344.53
422.80,342.68
423.00,341.00
423.20,339.49
423.40,338.14
423.60,336.95
423.80,335.92
424.00,335.06
424.20,334.35
424.40,333.80
424.60,333.41
424.80,333.18
425.00,333.10
Time: 57.300 sec
x, mm,T, K
400.00,2263.19
400.20,2252.00
400.40,2240.68
400.60,2229.23
400.80,2217.63
401.00,2205.90
401.20,2194.01
401.40,2181.98
401.60,2169.79
401.80,2157.44
402.00,2144.92
402.20,2132.22
402.40,2119.35
402.60,2106.30
402.80,2093.04
403.00,2079.56
403.20,2065.84
403.40,2051.86
403.60,2037.61
403.80,2023.08
404.00,2008.24
404.20,1993.08
404.40,1977.57
404.60,1961.68
404.80,1945.40
405.00,1928.68
405.20,1911.48
405.40,1893.76
405.60,1875.46
405.80,1856.53
406.00,1836.87
406.20,1816.39
406.40,1794.96
406.60,1772.53
406.80,1748.94
407.00,1723.98
407.20,1697.33
407.40,1668.55
407.60,1636.95
407.80,1601.33
408.00,1559.31
408.20,1504.07
408.40,1433.46
408.60,1354.09
408.80,1259.84
409.00,1139.58
409.20,1008.83
409.40,879.30
409.60,762.59
409.80,675.13
410.00,606.10
410.10,605.00
410.20,603.92
410.30,602.87
410.40,601.83
410.50,600.82
410.60,599.83
410.70,598.86
410.80,597.91
410.90,596.99
411.00,596.08
411.10,595.20
411.20,594.34
411.30,593.50
411.40,592.68
411.50,591.88
411.60,591.10
411.70,590.34
411.80,589.61
411.90,588.89
412.00,588.20
412.10,587.52
412.20,586.87
412.30,586.24
412.40,585.63
412.50,585.04
412.60,584.47
412.70,583.92
412.80,583.39
412.90,582.89
413.00,582.40
413.10,581.93
413.20,581.49
413.30,581.06
413.40,580.66
413.50,580.27
413.60,579.91
413.70,579.56
413.80,579.24
413.90,578.94
414.00,578.65
414.10,578.39
414.20,578.15
414.30,577.93
414.40,577.72
414.50,577.54
414.60,577.38
414.70,577.24
414.80,577.12
414.90,577.02
415.00,576.94
415.20,565.74
415.40,554.88
415.60,544.35
415.80,534.14
416.00,524.26
416.20,514.69
416.40,505.43
416.60,496.47
416.80,487.82
417.00,479.46
417.20,471.39
417.40,463.60
417.60,456.09
417.80,448.86
418.00,441.89
418.20,435.19
418.40,428.74
418.60,422.55
418.80,416.60
419.00,410.90
419.20,405.44
419.40,400.21
419.60,395.21
419.80,390.44
420.00,385.89
420.20,381.56
420.40,377.44
420.60,373.53
420.80,369.82
421.00,366.31
421.20,363.00
421.40,359.88
421.60,356.95
421.80,354.21
422.00,351.65
422.20,349.27
422.40,347.06
422.60,345.03
422.80,343.17
423.00,341.48
423.20,339.96
423.40,338.61
423.60,337.41
423.80,336.38
424.00,335.51
424.20,334.80
424.40,334.25
424.60,333.86
424.80,333.62
425.00,333.54
Time: 57.400 sec
x, mm,T, K
400.00,2263.22
400.20,2252.04
400.40,2240.73
400.60,2229.28
400.80,2217.70
401.00,2205.97
401.20,2194.10
401.40,2182.07
401.60,2169.89
401.80,2157.55
402.00,2145.04
402.20,2132.36
402.40,2119.50
402.60,2106.46
402.80,2093.22
403.00,2079.75
403.20,2066.04
403.40,2052.07
403.60,2037.84
403.80,2023.32
404.00,2008.50
404.20,1993.35
404.40,1977.86
404.60,1961.99
404.80,1945.73
405.00,1929.02
405.20,1911.85
405.40,1894.15
405.60,1875.88
405.80,1856.97
406.00,1837.34
406.20,1816.89
406.40,1795.51
406.60,1773.11
406.80,1749.57
407.00,1724.66
407.20,1698.07
407.40,1669.37
407.60,1637.87
407.80,1602.41
408.00,1560.64
408.20,1506.04
408.40,1435.66
408.60,1356.64
408.80,1263.02
409.00,1143.30
409.20,1012.75
409.40,882.83
409.60,765.34
409.80,677.07
410.00,607.57
410.10,606.47
410.20,605.39
410.30,604.33
410.40,603.30
410.50,602.28
410.60,601.29
410.70,600.31
410.80,599.36
410.90,598.43
411.00,597.53
411.10,596.64
411.20,595.77
411.30,594.93
411.40,594.11
411.50,593.31
411.60,592.53
411.70,591.77
411.80,591.03
411.90,590.31
412.00,589.62
412.10,588.94
412.20,588.29
412.30,587.65
412.40,587.04
412.50,586.45
412.60,585.88
412.70,585.33
412.80,584.80
412.90,584.29
413.00,583.80
413.10,583.33
413.20,582.88
413.30,582.46
413.40,582.05
413.50,581.66
413.60,581.30
413.70,580.95
413.80,580.63
413.90,580.32
414.00,580.04
414.10,579.78
414.20,579.53
414.30,579.31
414.40,579.11
414.50,578.93
414.60,578.76
414.70,578.62
414.80,578.50
414.90,578.40
415.00,578.32
415.20,567.08
415.40,556.19
415.60,545.62
415.80,535.39
416.00,525.47
416.20,515.87
416.40,506.58
416.60,497.59
416.80,488.91
417.00,480.52
417.20,472.42
417.40,464.60
417.60,457.07
417.80,449.80
418.00,442.81
418.20,436.08
418.40,429.61
418.60,423.39
418.80,417.42
419.00,411.70
419.20,406.22
419.40,400.97
419.60,395.95
419.80,391.15
420.00,386.58
420.20,382.23
420.40,378.09
420.60,374.16
420.80,370.44
421.00,366.92
421.20,363.59
421.40,360.46
421.60,357.51
421.80,354.76
422.00,352.18
422.20,349.79
422.40,347.58
422.60,345.54
422.80,343.67
423.00,341.97
423.20,340.44
423.40,339.08
423.60,337.88
423.80,336.84
424.00,335.97
424.20,335.26
424.40,334.70
424.60,334.31
424.80,334.07
425.00,333.99
Time: 57.500 sec
x, mm,T, K
400.00,2263.24
400.20,2252.07
400.40,2240.77
400.60,2229.34
400.80,2217.76
401.00,2206.04
401.20,2194.18
401.40,2182.17
401.60,2169.99
401.80,2157.66
402.00,2145.16
402.20,2132.50
402.40,2119.65
402.60,2106.61
402.80,2093.39
403.00,2079.93
403.20,2066.24
403.40,2052.28
403.60,2038.06
403.80,2023.56
404.00,2008.75
404.20,1993.62
404.40,1978.14
404.60,1962.30
404.80,1946.05
405.00,1929.37
405.20,1912.22
405.40,1894.54
405.60,1876.30
405.80,1857.41
406.00,1837.81
406.20,1817.40
406.40,1796.05
406.60,1773.69
406.80,1750.20
407.00,1725.34
407.20,1698.81
407.40,1670.19
407.60,1638.80
407.80,1603.48
408.00,1561.97
408.20,1507.98
408.40,1437.84
408.60,1359.16
408.80,1266.13
409.00,1147.03
409.20,1016.67
409.40,886.35
409.60,768.10
409.80,679.01
410.00,609.05
410.10,607.95
410.20,606.86
410.30,605.80
410.40,604.76
410.50,603.74
410.60,602.74
410.70,601.77
410.80,600.81
410.90,599.88
411.00,598.97
411.10,598.08
411.20,597.22
411.30,596.37
411.40,595.54
411.50,594.74
411.60,593.96
411.70,593.20
411.80,592.45
411.90,591.74
412.00,591.04
412.10,590.36
412.20,589.70
412.30,589.07
412.40,588.45
412.50,587.86
412.60,587.29
412.70,586.73
412.80,586.20
412.90,585.69
413.00,585.20
413.10,584.73
413.20,584.28
413.30,583.85
413.40,583.45
413.50,583.06
413.60,582.69
413.70,582.35
413.80,582.02
413.90,581.72
414.00,581.43
414.10,581.17
414.20,580.92
414.30,580.70
414.40,580.49
414.50,580.31
414.60,580.15
414.70,580.01
414.80,579.89
414.90,579.78
415.00,579.70
415.20,568.43
415.40,557.50
415.60,546.91
415.80,536.63
416.00,526.68
416.20,517.05
416.40,507.73
416.60,498.72
416.80,490.00
417.00,481.58
417.20,473.45
417.40,465.61
417.60,458.04
417.80,450.75
418.00,443.73
418.20,436.98
418.40,430.48
418.60,424.24
418.80,418.25
419.00,412.50
419.20,406.99
419.40,401.72
419.60,396.68
419.80,391.87
420.00,387.28
420.20,382.91
420.40,378.75
420.60,374.80
420.80,371.06
421.00,367.52
421.20,364.18
421.40,361.03
421.60,358.08
421.80,355.31
422.00,352.72
422.20,350.32
422.40,348.09
422.60,346.04
422.80,344.17
423.00,342.46
423.20,340.92
423.40,339.55
423.60,338.35
423.80,337.31
424.00,336.43
424.20,335.71
424.40,335.16
424.60,334.76
424.80,334.52
425.00,334.44
Time: 57.600 sec
x, mm,T, K
400.00,2263.27
400.20,2252.11
400.40,2240.82
400.60,2229.39
400.80,2217.83
401.00,2206.12
401.20,2194.26
401.40,2182.26
401.60,2170.10
401.80,2157.78
402.00,2145.29
402.20,2132.63
402.40,2119.79
402.60,2106.77
402.80,2093.56
403.00,2080.11
403.20,2066.43
403.40,2052.49
403.60,2038.29
403.80,2023.80
404.00,2009.01
404.20,1993.89
404.40,1978.43
404.60,1962.60
404.80,1946.38
405.00,1929.72
405.20,1912.58
405.40,1894.93
405.60,1876.71
405.80,1857.86
406.00,1838.28
406.20,1817.90
406.40,1796.59
406.60,1774.27
406.80,1750.82
407.00,1726.01
407.20,1699.55
407.40,1671.01
407.60,1639.71
407.80,1604.55
408.00,1563.28
408.20,1509.88
408.40,1440.01
408.60,1361.65
408.80,1269.20
409.00,1150.77
409.20,1020.56
409.40,889.87
409.60,770.92
409.80,680.97
410.00,610.53
410.10,609.42
410.20,608.34
410.30,607.27
410.40,606.23
410.50,605.20
410.60,604.20
410.70,603.23
410.80,602.27
410.90,601.33
411.00,600.42
411.10,599.53
411.20,598.66
411.30,597.81
411.40,596.98
411.50,596.18
411.60,595.39
411.70,594.63
411.80,593.88
411.90,593.16
412.00,592.46
412.10,591.78
412.20,591.12
412.30,590.49
412.40,589.87
412.50,589.27
412.60,588.70
412.70,588.14
412.80,587.61
412.90,587.10
413.00,586.61
413.10,586.14
413.20,585.69
413.30,585.26
413.40,584.85
413.50,584.46
413.60,584.09
413.70,583.74
413.80,583.42
413.90,583.11
414.00,582.82
414.10,582.56
414.20,582.31
414.30,582.09
414.40,581.89
414.50,581.70
414.60,581.54
414.70,581.40
414.80,581.27
414.90,581.17
415.00,581.09
415.20,569.79
415.40,558.82
415.60,548.19
415.80,537.89
416.00,527.90
416.20,518.24
416.40,508.89
416.60,499.84
416.80,491.10
417.00,482.65
417.20,474.49
417.40,466.62
417.60,459.02
417.80,451.71
418.00,444.66
418.20,437.88
418.40,431.36
418.60,425.09
418.80,419.07
419.00,413.30
419.20,407.77
419.40,402.48
419.60,397.42
419.80,392.59
420.00,387.98
420.20,383.59
420.40,379.41
420.60,375.45
420.80,371.69
421.00,368.13
421.20,364.77
421.40,361.61
421.60,358.64
421.80,355.86
422.00,353.26
422.20,350.85
422.40,348.61
422.60,346.55
422.80,344.67
423.00,342.95
423.20,341.41
423.40,340.03
423.60,338.82
423.80,337.77
424.00,336.89
424.20,336.17
424.40,335.61
424.60,335.21
424.80,334.97
425.00,334.89
Time: 57.700 sec
x, mm,T, K
400.00,2263.30
400.20,2252.15
400.40,2240.86
400.60,2229.44
400.80,2217.89
401.00,2206.19
401.20,2194.35
401.40,2182.35
401.60,2170.20
401.80,2157.89
402.00,2145.41
402.20,2132.76
402.40,2119.94
402.60,2106.93
402.80,2093.73
403.00,2080.30
403.20,2066.63
403.40,2052.70
403.60,2038.51
403.80,2024.04
404.00,2009.26
404.20,1994.16
404.40,1978.72
404.60,1962.91
404.80,1946.70
405.00,1930.06
405.20,1912.95
405.40,1895.32
405.60,1877.12
405.80,1858.29
406.00,1838.75
406.20,1818.40
406.40,1797.13
406.60,1774.85
406.80,1751.44
407.00,1726.68
407.20,1700.28
407.40,1671.82
407.60,1640.62
407.80,1605.60
408.00,1564.57
408.20,1511.72
408.40,1442.20
408.60,1364.14
408.80,1272.24
409.00,1154.48
409.20,1024.42
409.40,893.38
409.60,773.77
409.80,682.94
410.00,612.02
410.10,610.90
410.20,609.81
410.30,608.74
410.40,607.70
410.50,606.67
410.60,605.67
410.70,604.69
410.80,603.73
410.90,602.79
411.00,601.87
411.10,600.98
411.20,600.11
411.30,599.25
411.40,598.42
411.50,597.62
411.60,596.83
411.70,596.06
411.80,595.32
411.90,594.59
412.00,593.89
412.10,593.21
412.20,592.55
412.30,591.91
412.40,591.29
412.50,590.69
412.60,590.11
412.70,589.56
412.80,589.02
412.90,588.51
413.00,588.02
413.10,587.54
413.20,587.09
413.30,586.66
413.40,586.25
413.50,585.86
413.60,585.49
413.70,585.14
413.80,584.81
413.90,584.51
414.00,584.22
414.10,583.95
414.20,583.71
414.30,583.48
414.40,583.28
414.50,583.09
414.60,582.93
414.70,582.79
414.80,582.66
414.90,582.56
415.00,582.48
415.20,571.14
415.40,560.14
415.60,549.48
415.80,539.14
416.00,529.13
416.20,519.43
416.40,510.05
416.60,500.97
416.80,492.19
417.00,483.71
417.20,475.53
417.40,467.63
417.60,460.01
417.80,452.66
418.00,445.59
418.20,438.78
418.40,432.23
418.60,425.94
418.80,419.90
419.00,414.11
419.20,408.56
419.40,403.24
419.60,398.16
419.80,393.31
420.00,388.68
420.20,384.27
420.40,380.07
420.60,376.09
420.80,372.32
421.00,368.74
421.20,365.37
421.40,362.19
421.60,359.21
421.80,356.42
422.00,353.81
422.20,351.38
422.40,349.13
422.60,347.06
422.80,345.17
423.00,343.45
423.20,341.89
423.40,340.51
423.60,339.29
423.80,338.24
424.00,337.36
424.20,336.63
424.40,336.07
424.60,335.67
424.80,335.43
425.00,335.35
Time: 57.800 sec
x, mm,T, K
400.00,2263.32
400.20,2252.18
400.40,2240.91
400.60,2229.50
400.80,2217.95
401.00,2206.26
401.20,2194.43
401.40,2182.44
401.60,2170.30
401.80,2158.00
402.00,2145.54
402.20,2132.90
402.40,2120.08
402.60,2107.09
402.80,2093.90
403.00,2080.48
403.20,2066.82
403.40,2052.91
403.60,2038.73
403.80,2024.27
404.00,2009.51
404.20,1994.43
404.40,1979.00
404.60,1963.21
404.80,1947.02
405.00,1930.40
405.20,1913.31
405.40,1895.71
405.60,1877.53
405.80,1858.73
406.00,1839.22
406.20,1818.90
406.40,1797.66
406.60,1775.42
406.80,1752.05
407.00,1727.35
407.20,1701.01
407.40,1672.62
407.60,1641.53
407.80,1606.65
408.00,1565.86
408.20,1513.54
408.40,1444.37
408.60,1366.61
408.80,1275.26
409.00,1158.16
409.20,1028.27
409.40,896.90
409.60,776.64
409.80,684.92
410.00,613.51
410.10,612.39
410.20,611.29
410.30,610.22
410.40,609.17
410.50,608.14
410.60,607.14
410.70,606.15
410.80,605.19
410.90,604.25
